names,timestamp,robbery,rashdriving,violence,kidnapping,murder,latitude,longitude
Amrutha Value bangalore,01-03-2020 12:00,1,0,0,0,0,12.8919021,77.6164271
NVT Mystic Garden bangalore,05-03-2020 19:10,0,1,0,0,0,12.8919021,77.6164271
SJR Residency bangalore,07-03-2020 19:55,0,0,0,1,0,12.8921388,77.6164271
Citrus Aries Lakeview bangalore,06-03-2020 11:40,0,0,1,0,0,12.8921388,77.6164271
Provident Harmony bangalore,7/3/2020 17.28,0,0,1,0,0,12.8921388,77.6164271
DNR Reflection bangalore,03-03-2020 17:50,0,1,0,0,0,12.8921388,77.6164271
Legacy Saviero bangalore,28-02-2020 19:00,1,0,0,0,0,12.8921457,77.6164271
Rand Pride Homes bangalore,28-02-2020 14:25,0,0,1,0,0,12.8921457,77.617163
Blue Bell Homes bangalore,28-02-2020 21:45,0,0,1,0,0,12.8921457,77.617163
Koncept Lake View bangalore,04-03-2020 17:00,0,0,0,0,1,12.8921457,77.617163
LGCL Stonescape bangalore,07-03-2020 20:20,1,0,0,0,0,12.8921457,77.617163
SNN Raj Serenity bangalore,04-03-2020 18:30,0,0,1,0,0,12.8921457,77.6173763
Pramuk MM Meridian bangalore,01-03-2020 18:35,0,0,1,0,0,12.8921457,77.6173763
Sobha Onyx bangalore,03-01-2020 16:30,1,0,0,0,0,12.8921607,77.6173763
Opera Spring Leaf bangalore,04-03-2020 21:30,0,1,0,0,0,12.8921607,77.6173763
Spad Classic Nakshatra Nestilo bangalore,05-03-2020 13:15,0,0,1,0,0,12.8921607,77.6173867
LGCL One Street bangalore,07-03-2020 21:05,0,0,1,0,0,12.8921607,77.6173867
Sobha Palm Court bangalore,07-03-2020 20:20,1,0,0,0,0,12.8921796,77.6173867
Keerthi Regalia bangalore,28-02-2020 01:00,0,0,1,0,0,12.8921796,77.6173867
Casagrand Lorenza bangalore,05-03-2020 21:40,0,1,0,0,0,12.8921796,77.617803
Pranavas BSR Gitaaar bangalore,28-02-2020 21:00,1,0,0,0,0,12.8921796,77.617803
Sashank Aavaas bangalore,01-03-2020 01:45,1,0,0,0,0,12.8929578,77.617803
Brigade Omega bangalore,05-03-2020 19:10,1,0,0,0,0,12.8929578,77.6179438
Arsis Green Hills bangalore,07-03-2020 14:00,1,0,0,0,0,12.8929578,77.6179438
Janaadhar Shubha Phase II bangalore,01-03-2020 18:25,0,0,1,0,0,12.8929578,77.6179438
Unishire The Weave bangalore,28-02-2020 20:30,0,0,1,0,0,12.8930968,77.6179438
DSMAX STARRY bangalore,07-03-2020 20:40,1,0,0,0,0,12.8930968,77.6180494
Myhna Maple bangalore,07-03-2020 20:40,0,1,0,0,0,12.8930968,77.6180494
Arna Meadows bangalore,05-03-2020 19:45,1,0,0,0,0,12.8930968,77.6180494
Vista The 450 RMV bangalore,05-03-2020 10:00,0,1,0,0,0,12.8935672,77.6180494
JK Suchiraa Villas bangalore,06-03-2020 01:35,0,0,1,0,0,12.8935672,77.6180494
B&B Opulent Spire bangalore,01-03-2020 16:20,0,1,0,0,0,12.8935672,77.6180494
Aashrayaa Eternia bangalore,01-03-2020 18:35,1,0,0,0,0,12.8935672,77.6180494
Shriram Greenfield Phase 1 bangalore,03-03-2020 14:00,0,0,1,0,0,12.8937,77.6181119
Suvastu Oak Leaf bangalore,06-03-2020 15:30,0,0,1,0,0,12.8937,77.6181119
Brigade Orchards Luxury Apartments bangalore,28-02-2020 01:00,0,0,1,0,0,12.8937,77.6181119
Anand Somu Pristine bangalore,28-02-2020 22:10,0,0,1,0,0,12.8937,77.6181119
Anand Somu Pristine bangalore,03-03-2020 13:40,0,1,0,0,0,12.8937057,77.6183237
Prestige Falcon City bangalore,01-03-2020 16:40,1,0,0,0,0,12.8937057,77.6183237
SV Lakshmi Nivas bangalore,07-03-2020 13:35,0,0,0,1,0,12.8937057,77.6183237
SLV Lakshmi Narayana Nilaya bangalore,04-03-2020 17:00,0,0,0,0,1,12.8938298,77.6183237
Sobha Rajvillas bangalore,03-03-2020 13:00,0,1,0,0,0,12.8938298,77.6183587
Concorde Napa Valley bangalore,01-03-2020 11:45,0,0,1,0,0,12.8938298,77.6183587
DSMAX SAROVAR bangalore,7/3/2020 17.28,0,0,1,0,0,12.8938298,77.6183587
Ambika Anjanadri Layout bangalore,28-02-2020 20:00,0,0,1,0,0,12.894033,77.6183587
Bluejay Atmosphere bangalore,07-03-2020 12:10,0,1,0,0,0,12.894033,77.6183587
Adarsh Palm Meadows bangalore,04-03-2020 22:00,0,0,1,0,0,12.894033,77.6183587
Rajarajeshwari Parasmani Regency   bangalore,28-02-2020 15:30,0,0,1,0,0,12.8943569,77.6183587
Puravankara Purva Fountain Square bangalore,07-03-2020 22:55,0,1,0,0,0,12.8943569,77.6183587
Sumadhura Silver Ripples bangalore,07-03-2020 21:20,0,0,1,0,0,12.8943569,77.6184368
LGCL Stonescape bangalore,03-03-2020 22:50,0,1,0,0,0,12.8943569,77.6184368
Bluejay Atmosphere bangalore,28-02-2020 19:00,1,0,0,0,0,12.8944929,77.6184368
SLV Pragathi Amber bangalore,07-03-2020 14:50,0,1,0,0,0,12.8944929,77.6189762
Royale Township bangalore,28-02-2020 23:50,0,0,1,0,0,12.8944929,77.6189762
Sri Balaji Monarch bangalore,07-03-2020 10:35,0,1,0,0,0,12.8944929,77.6189762
Krishna Brighton bangalore,05-03-2020 13:15,0,0,1,0,0,12.8945651,77.6189762
Mittal Elanza bangalore,28-02-2020 11:55,0,1,0,0,0,12.8945651,77.618987
Karle Zenith Residences bangalore,03-03-2020 20:40,0,1,0,0,0,12.8945651,77.618987
Purva Seasons bangalore,03-03-2020 13:40,0,1,0,0,0,12.8945651,77.618987
Bhartiya City bangalore,28-02-2020 15:30,0,0,1,0,0,12.8947372,77.619116
Kolte Patil Mirabilis bangalore,01-03-2020 22:20,0,0,1,0,0,12.8947372,77.619116
TG Epitome bangalore,28-02-2020 15:00,0,0,1,0,0,12.8948188,77.619116
Aratt Cityscapes Rowhouse bangalore,03-03-2020 17:50,0,1,0,0,0,12.8948188,77.6193205
Sobha Valley View bangalore,07-03-2020 12:10,0,1,0,0,0,12.8948188,77.6193205
The Phoenix Mills Kessaku bangalore,28-02-2020 23:00,0,0,1,0,0,12.8951713,77.6193205
Mantri Glades bangalore,01-03-2020 12:00,1,0,0,0,0,12.8951713,77.6193205
Vaswani Menlo Park bangalore,06-03-2020 13:45,0,1,0,0,0,12.8951713,77.6194189
Nitesh Cape Cod bangalore,07-03-2020 20:20,0,1,0,0,0,12.895314,77.6194189
Celebrity Serenity bangalore,07-03-2020 21:20,0,0,1,0,0,12.895314,77.6194189
HM Indigo bangalore,04-03-2020 13:40,0,1,0,0,0,12.895314,77.6194189
Brigade Millennium bangalore,04-03-2020 13:40,0,1,0,0,0,12.895314,77.6194419
Mana Tropicale bangalore,06-03-2020 01:35,0,0,1,0,0,12.8953434,77.6194419
Melange Smart Neighbourhoods bangalore,01-03-2020 01:45,1,0,0,0,0,12.8953434,77.6194419
Regency Pinnacle Heights bangalore,07-03-2020 12:20,0,1,0,0,0,12.8953434,77.6194419
Vaishnavi North 24 bangalore,04-03-2020 22:00,0,0,1,0,0,12.8953434,77.6194839
VRR Nest bangalore,05-03-2020 23:00,0,0,1,0,0,12.8953453,77.6194839
Meda Eternity bangalore,28-02-2020 13:00,0,0,1,0,0,12.8953453,77.6194839
Suvastu King George Avenue bangalore,03-03-2020 00:15,0,0,1,0,0,12.8953453,77.6194839
Sruthika Springfields bangalore,06-03-2020 17:25,0,0,1,0,0,12.8953453,77.6194878
Skyline Bagmane Champagne Hills bangalore,01-03-2020 17:20,0,1,0,0,0,12.8953453,77.6194878
Aashrayaa Eternia bangalore,05-03-2020 19:10,0,1,0,0,0,12.8953453,77.6194878
MBR Gem Park Villa bangalore,28-02-2020 22:10,0,0,1,0,0,12.8953453,77.6194878
Century Saras bangalore,01-03-2020 22:20,0,0,1,0,0,12.8953453,77.6195792
Puravankara Purva Fountain Square bangalore,07-03-2020 21:20,0,0,1,0,0,12.8954456,77.6195792
Purnima Palmgrove bangalore,05-03-2020 21:40,0,1,0,0,0,12.8954456,77.6195792
Sekhar Casa Bianca bangalore,28-02-2020 00:00,1,0,0,0,0,12.8954456,77.6195792
Sai Siri Heritage bangalore,03-03-2020 22:50,0,1,0,0,0,12.8954456,77.6198082
Brigade Caladium bangalore,07-03-2020 16:00,0,1,0,0,0,12.8955387,77.6198082
Amrutha Value bangalore,04-03-2020 14:30,0,1,0,0,0,12.8955387,77.6198082
Total Environment The Magic Faraway Tree Phase II bangalore,04-03-2020 22:00,0,0,1,0,0,12.8955387,77.6198368
Salarpuria Sattva Aspire bangalore,06-03-2020 11:40,0,0,1,0,0,12.8955387,77.6198368
BSR Towers bangalore,06-03-2020 13:45,0,1,0,0,0,12.8956917,77.6198368
Home Town The Address bangalore,28-02-2020 21:45,0,0,1,0,0,12.8956917,77.6198368
Soni Tranquil bangalore,03-03-2020 17:50,0,1,0,0,0,12.8956917,77.6198368
Legacy Cataleya bangalore,01-03-2020 12:00,1,0,0,0,0,12.8956917,77.6198368
Aratt Aeris Residences bangalore,28-02-2020 23:50,0,0,1,0,0,12.8956917,77.6198368
DSR Waterscape bangalore,03-03-2020 20:05,1,0,0,0,0,12.8956917,77.6198368
Hilife Greens bangalore,05-03-2020 21:00,0,0,1,0,0,12.8956917,77.6205622
Rohan Upavan bangalore,28-02-2020 21:00,1,0,0,0,0,12.8956917,77.6205622
Pride Sunrise bangalore,06-03-2020 10:10,0,0,1,0,0,12.8957846,77.6205622
Renaissance Nature Walk bangalore,05-03-2020 21:40,0,1,0,0,0,12.8957846,77.6205622
Unishire Belvedere Premia bangalore,07-03-2020 23:45,0,1,0,0,0,12.8957846,77.6208274
Ozone WF48 bangalore,05-03-2020 19:10,0,1,0,0,0,12.8957846,77.6208274
Sobha Daisy bangalore,28-02-2020 22:00,0,0,0,1,0,12.8962858,77.6208274
Skylark Ithaca bangalore,07-03-2020 14:50,0,1,0,0,0,12.8962858,77.6208274
NCN Swasthi bangalore,07-03-2020 14:50,0,1,0,0,0,12.8962858,77.6214482
Pruthvi Royal bangalore,07-03-2020 21:20,0,0,1,0,0,12.8962858,77.6214482
Atco Sapphire bangalore,07-03-2020 16:00,0,1,0,0,0,12.896422,77.6214482
Splendid Elite bangalore,01-03-2020 12:05,1,0,0,0,0,12.896422,77.6214482
S2 Homes Butterfly Gardens bangalore,28-02-2020 19:00,0,0,1,0,0,12.896422,77.6214664
Sobha City bangalore,03-03-2020 12:50,0,1,0,0,0,12.896422,77.6214664
Salarpuria Sattva Opus bangalore,01-03-2020 19:50,0,0,0,1,0,12.8964286,77.6214664
Maarq Vista bangalore,28-02-2020 15:50,0,0,1,0,0,12.8964286,77.6214664
Prestige Gulmohar bangalore,04-03-2020 18:00,1,0,0,0,0,12.8964286,77.6215293
Spectra Palmwoods bangalore,28-02-2020 13:00,0,0,1,0,0,12.8964286,77.6215293
Skanda Avani C99 bangalore,03-03-2020 13:40,0,1,0,0,0,12.8964934,77.6215293
Purva Skywood bangalore,01-03-2020 12:20,0,1,0,0,0,12.8964934,77.6215293
Essem18 Poetree bangalore,05-03-2020 14:00,0,1,0,0,0,12.8964934,77.621871
Ds Max Sherwood bangalore,28-02-2020 21:45,0,0,1,0,0,12.8964934,77.621871
Hita Malibu Rosita bangalore,28-02-2020 19:00,0,0,1,0,0,12.8968323,77.621871
G Corp The Icon bangalore,05-03-2020 14:25,0,1,0,0,0,12.8968323,77.6222783
Vaishnavi Oasis bangalore,06-03-2020 15:30,0,0,1,0,0,12.8968323,77.6222783
Assetz Marq bangalore,07-03-2020 14:50,0,1,0,0,0,12.8968323,77.6222783
Mythri Arteor bangalore,06-03-2020 15:30,0,0,1,0,0,12.897131,77.6222783
Sobha Heritage bangalore,07-03-2020 22:55,0,1,0,0,0,12.897131,77.6225051
Ahad Excellencia bangalore,05-03-2020 10:00,0,1,0,0,0,12.897131,77.6225051
Vaishnavi Oasis bangalore,05-03-2020 13:30,0,0,1,0,0,12.8975268,77.6225051
Rohan Vasantha bangalore,01-03-2020 12:00,1,0,0,0,0,12.8975268,77.6225051
Atco Sapphire bangalore,07-03-2020 12:50,1,0,0,0,0,12.8975268,77.622828
Brigade Lakefront - Amber Block bangalore,01-03-2020 18:25,0,0,1,0,0,12.8975268,77.622828
Prestige Bagamane Temple Bells bangalore,01-03-2020 16:05,0,0,0,1,0,12.8977003,77.622828
Pavani Sarovar Phase II bangalore,28-02-2020 23:00,0,0,1,0,0,12.8977003,77.6230776
Bijith Kripa bangalore,28-02-2020 23:00,0,0,1,0,0,12.8977003,77.6230776
Veracious Vani Vilas bangalore,04-03-2020 13:30,0,0,1,0,0,12.8977003,77.6230776
Adonis Plots bangalore,28-02-2020 11:55,0,1,0,0,0,12.8982134,77.6230776
Sobha Ruby bangalore,01-03-2020 18:25,0,0,1,0,0,12.8982134,77.6232727
Shilpa Dacha bangalore,07-03-2020 13:00,0,0,1,0,0,12.8982134,77.6232727
Cattleya Sriven Nest bangalore,05-03-2020 06:15,0,1,0,0,0,12.8982134,77.6232727
SNN Raj Serenity bangalore,28-02-2020 13:30,0,0,0,1,0,12.8983834,77.6232727
Salarpuria Sattva Anugraha bangalore,06-03-2020 17:30,0,1,0,0,0,12.8983834,77.6232727
VBHC Palmhaven Phase II bangalore,07-03-2020 19:05,0,1,0,0,0,12.8983834,77.6232727
Century Indus Phase II bangalore,07-03-2020 20:40,0,1,0,0,0,12.8983834,77.6232727
SMD Altezz bangalore,06-03-2020 17:30,0,1,0,0,0,12.8984206,77.6232727
Richmond Lake View bangalore,28-02-2020 16:00,0,0,1,0,0,12.8984206,77.623403
Gopalan Sanskriti bangalore,05-03-2020 07:30,0,1,0,0,0,12.8984206,77.623403
Ozone Polestar bangalore,01-03-2020 12:20,0,1,0,0,0,12.8984206,77.623403
Prestige Lake Ridge bangalore,07-03-2020 14:50,0,1,0,0,0,12.8988592,77.623403
Spectra Palmwoods bangalore,06-03-2020 17:25,0,0,1,0,0,12.8988592,77.623403
Mantri Alpyne bangalore,01-03-2020 15:35,0,1,0,0,0,12.8988592,77.623403
Skyline Bagmane Champagne Hills bangalore,28-02-2020 11:00,0,0,1,0,0,12.8988592,77.623403
Emmanuel Heights bangalore,07-03-2020 16:15,0,0,1,0,0,12.8988592,77.623403
GM Infinite Elegance Tower bangalore,28-02-2020 14:15,0,0,1,0,0,12.8988592,77.623403
Shriram Suhaana bangalore,28-02-2020 21:00,1,0,0,0,0,12.8988592,77.623403
Sobha Dream Gardens bangalore,28-02-2020 08:40,0,1,0,0,0,12.9001488,77.623403
Hiranandani Evita bangalore,05-03-2020 13:30,0,0,1,0,0,12.9001488,77.623403
Brigade Metropolis bangalore,07-03-2020 21:20,0,0,1,0,0,12.9001488,77.623708
S2 Homes Butterfly Gardens bangalore,03-03-2020 11:20,0,1,0,0,0,12.9001488,77.623708
Purva City of Gold bangalore,28-02-2020 20:30,0,0,1,0,0,12.9001488,77.623708
Godrej Eternity bangalore,04-03-2020 22:00,0,0,1,0,0,12.9001488,77.623708
Aratt Cityscapes Rowhouse bangalore,01-03-2020 16:05,0,0,0,1,0,12.9001488,77.62378
Viho Hill View bangalore,01-03-2020 12:00,1,0,0,0,0,12.9001488,77.62378
Sobha Silicon Oasis bangalore,01-03-2020 14:20,1,0,0,0,0,12.90064,77.62378
Karsten Palm Groves bangalore,04-03-2020 09:00,0,0,1,0,0,12.90064,77.623807
Sumo Leaves bangalore,28-02-2020 19:45,0,0,0,1,0,12.90064,77.623807
Sowparnika Indraprastha bangalore,05-03-2020 13:15,0,0,1,0,0,12.900891,77.623807
Total Environment In That Quiet Earth bangalore,04-03-2020 08:30,0,0,1,0,0,12.900891,77.623807
Wisteria at Brigade Meadows bangalore,05-03-2020 20:00,0,1,0,0,0,12.900891,77.6239986
Celebrity Pride bangalore,28-02-2020 10:15,0,1,0,0,0,12.900891,77.6239986
Orbis BVS Avenues bangalore,01-03-2020 18:35,1,0,0,0,0,12.9013076,77.6239986
Kumari Lotus bangalore,04-03-2020 08:30,0,0,1,0,0,12.9013076,77.6239986
Bhadra Legacy bangalore,07-03-2020 19:55,0,0,0,1,0,12.9013076,77.6240355
DSR Waterscape bangalore,04-03-2020 23:05,0,0,1,0,0,12.9013076,77.6240355
Brigade Buena Vista Phase II bangalore,04-03-2020 13:30,0,0,1,0,0,12.9013076,77.6240355
Casa Gopalan bangalore,28-02-2020 10:30,0,1,0,0,0,12.9013076,77.6241374
SNN Clermont bangalore,01-03-2020 18:35,0,0,1,0,0,12.9013076,77.6241374
Salarpuria Sattva Celesta bangalore,05-03-2020 13:15,0,0,1,0,0,12.9013076,77.6241374
GM Global Techies Town Tower 03 C bangalore,05-03-2020 15:40,0,1,0,0,0,12.901324,77.6241374
Assetz 63 Degree East bangalore,06-03-2020 11:40,0,0,1,0,0,12.901324,77.6242128
Kataria Builteck Residency bangalore,03-03-2020 21:20,0,0,1,0,0,12.901324,77.6242128
Midtown Rhythm bangalore,04-03-2020 14:30,0,1,0,0,0,12.901324,77.6242128
Brinda Imperial Phase I bangalore,28-02-2020 10:30,0,1,0,0,0,12.9022215,77.6242128
DNR Atmosphere bangalore,05-03-2020 14:25,0,1,0,0,0,12.9022215,77.6247599
Century Breeze bangalore,07-03-2020 14:00,1,0,0,0,0,12.9022215,77.6247599
DSMAX STONESCAPE bangalore,01-03-2020 22:30,1,0,0,0,0,12.9022215,77.6247599
Eden and Serene at Brigade Cornerstone Utopia bangalore,06-03-2020 15:20,0,1,0,0,0,12.9024372,77.6247599
SSB Urban Lotus bangalore,28-02-2020 17:00,0,0,0,1,0,12.9024372,77.6247607
Aparna Elina bangalore,07-03-2020 16:15,0,0,1,0,0,12.9024372,77.6247607
MJR Clique Hercules bangalore,01-03-2020 18:25,0,0,1,0,0,12.9024372,77.6247607
Purva City of Gold bangalore,28-02-2020 11:00,0,0,1,0,0,12.9024372,77.6247607
Damden Vivo bangalore,04-03-2020 23:05,0,0,1,0,0,12.9024372,77.624852
Valmark Cityville bangalore,07-03-2020 21:10,0,0,1,0,0,12.9024372,77.624852
SVR Green Woods bangalore,06-03-2020 20:30,0,0,1,0,0,12.9024372,77.624852
Krishnaja Northcity bangalore,04-03-2020 09:00,0,0,1,0,0,12.9025603,77.624852
Mahaveer Turquoise bangalore,28-02-2020 19:20,0,0,1,0,0,12.9025603,77.625001
Unishire Spacio bangalore,05-03-2020 19:30,0,0,0,1,0,12.9025603,77.625001
Subhodaya Luxuria bangalore,01-03-2020 12:20,0,1,0,0,0,12.9025603,77.625001
Krishna Brighton bangalore,03-03-2020 13:40,0,1,0,0,0,12.9026133,77.625001
Arsis Green Hills bangalore,28-02-2020 19:25,0,0,1,0,0,12.9026133,77.625441
Shilpa Dacha bangalore,01-03-2020 22:35,0,1,0,0,0,12.9026133,77.625441
Peninsula Prakruthi bangalore,04-03-2020 22:00,0,0,1,0,0,12.9026133,77.625441
Kolte Patil 24K Grazio bangalore,07-03-2020 16:15,0,0,1,0,0,12.9026133,77.625441
Kolte Patil Mirabilis bangalore,06-03-2020 21:15,0,0,1,0,0,12.9026133,77.6254839
Saranya Soham bangalore,28-02-2020 19:05,0,0,1,0,0,12.9026133,77.6254839
Century Ethos bangalore,06-03-2020 21:15,0,0,1,0,0,12.9026133,77.6254839
Total Environment After The Rain bangalore,03-03-2020 20:40,0,1,0,0,0,12.9026286,77.6254839
Brigade Buena Vista Phase II bangalore,28-02-2020 12:00,1,0,0,0,0,12.9026286,77.6254839
Pyramid Bilberry bangalore,03-03-2020 21:20,0,0,1,0,0,12.9026286,77.6254839
SNN Raj Grandeur bangalore,28-02-2020 08:40,0,1,0,0,0,12.9026286,77.6254839
Bhadra Legacy bangalore,28-02-2020 21:45,0,0,1,0,0,12.9026338,77.6254839
Sumadhura Lake Breeze bangalore,05-03-2020 20:00,0,1,0,0,0,12.9026338,77.6254919
Veracious Vani Vilas bangalore,07-03-2020 20:20,1,0,0,0,0,12.9026338,77.6254919
Godrej United bangalore,28-02-2020 03:00,0,0,1,0,0,12.9026338,77.6254919
Golden Leaf Luxury Apartment bangalore,28-02-2020 19:00,1,0,0,0,0,12.9027777,77.6254919
DS & Jacks Needs 3 Project 276 bangalore,01-03-2020 14:30,1,0,0,0,0,12.9027777,77.6254919
Meda Greens bangalore,28-02-2020 08:40,0,1,0,0,0,12.9027777,77.6254919
Adarsh Palm Meadows bangalore,03-03-2020 20:10,1,0,0,0,0,12.9027777,77.6254919
Saran Mulberry Woods bangalore,01-03-2020 12:00,1,0,0,0,0,12.9029705,77.6254919
Fire Luxur The Empyrean bangalore,04-03-2020 22:00,0,0,1,0,0,12.9029705,77.6258232
Swathi Magnolia bangalore,07-03-2020 22:55,0,1,0,0,0,12.9029705,77.6258232
Mahendra Aarna bangalore,28-02-2020 21:00,1,0,0,0,0,12.9033063,77.6258232
Brigade Exotica - Azure Tower bangalore,28-02-2020 17:00,0,1,0,0,0,12.9033063,77.6258232
Bangalore Regency Canterbury Castles bangalore,03-03-2020 19:45,1,0,0,0,0,12.9033063,77.6266968
Shriram Blue bangalore,03-01-2020 16:30,1,0,0,0,0,12.9033063,77.6266968
Sobha Morzaria Grandeur Phase II bangalore,06-03-2020 20:45,0,0,0,1,0,12.9035751,77.6266968
Shriram Southern Crest bangalore,04-03-2020 08:00,0,1,0,0,0,12.9035751,77.6266968
Patel Smondo 2 bangalore,07-03-2020 00:35,0,0,1,0,0,12.9035751,77.626811
Sumadhura Nandanam bangalore,07-03-2020 23:45,0,1,0,0,0,12.9035751,77.626811
NBR Green Valley bangalore,28-02-2020 21:45,0,0,1,0,0,12.9036263,77.626811
Sanvi Sankalpam bangalore,06-03-2020 21:15,0,0,1,0,0,12.9036263,77.626811
Sobha Chrysanthemum bangalore,07-03-2020 13:35,0,0,0,1,0,12.9036263,77.6272663
Sizzle Gold Coast bangalore,07-03-2020 14:50,0,1,0,0,0,12.9036263,77.6272663
Soni Tranquil bangalore,28-02-2020 23:00,0,0,1,0,0,12.903687,77.6272663
Shri Balaji Sarovar bangalore,03-03-2020 19:45,1,0,0,0,0,12.903687,77.6272663
Sashank Aavaas bangalore,01-03-2020 18:35,1,0,0,0,0,12.903687,77.6278831
Purva Coronation Square bangalore,06-03-2020 21:15,0,0,1,0,0,12.9039732,77.6278831
Arsis Green Hills bangalore,05-03-2020 15:40,0,1,0,0,0,12.9039732,77.6278831
MBR Brickfield Shelters bangalore,07-03-2020 20:40,1,0,0,0,0,12.9039732,77.6278831
New India Tanzanite bangalore,03-03-2020 19:45,1,0,0,0,0,12.9039732,77.6279557
Niranjan Tridha bangalore,05-03-2020 22:20,0,1,0,0,0,12.9042533,77.6279557
RJ Brooke Square bangalore,01-03-2020 00:55,0,1,0,0,0,12.9042533,77.6279557
Salarpuria Sattva East Crest bangalore,04-03-2020 08:00,0,1,0,0,0,12.9042533,77.6279557
Salarpuria Sattva Misty Charm bangalore,03-01-2020 16:30,1,0,0,0,0,12.9042533,77.6282134
Prestige Bagamane Temple Bells bangalore,28-02-2020 19:00,0,0,1,0,0,12.904254,77.6282134
Kuteera Green Homes bangalore,05-03-2020 13:15,0,0,1,0,0,12.904254,77.6282134
Rohan Akriti bangalore,28-02-2020 16:00,0,0,1,0,0,12.904254,77.6284075
Celebrity Natures Habitat bangalore,28-02-2020 03:00,0,0,1,0,0,12.904254,77.6284075
Aratt Grand Town bangalore,28-02-2020 15:50,0,0,1,0,0,12.9046539,77.6284075
Suvastu King George Avenue bangalore,03-03-2020 23:10,0,1,0,0,0,12.9046539,77.6284075
Geown Oasis bangalore,01-03-2020 16:40,1,0,0,0,0,12.9046539,77.6284075
Pavani Sarovar Phase II bangalore,01-03-2020 01:45,1,0,0,0,0,12.9046539,77.6284075
Pramuk MM Meridian bangalore,03-03-2020 22:50,0,1,0,0,0,12.9048299,77.6284075
VBHC Palmhaven Phase II bangalore,05-03-2020 19:05,1,0,0,0,0,12.9048299,77.6284075
Godrej Woodsman Estate bangalore,01-03-2020 16:20,0,1,0,0,0,12.9048299,77.6290643
JK Suchiraa Villas bangalore,28-02-2020 18:00,0,1,0,0,0,12.9048299,77.6290643
Unicon North Brooks 46 bangalore,05-03-2020 19:10,0,1,0,0,0,12.9048299,77.6290643
Cleartile The Rare Earth Plots bangalore,28-02-2020 01:00,0,0,1,0,0,12.9048299,77.6290643
Pyramid Carnations bangalore,05-03-2020 14:25,0,1,0,0,0,12.9048299,77.629186
Prestige Glenwood bangalore,05-03-2020 18:15,0,0,1,0,0,12.9048299,77.629186
Sobha Daisy bangalore,03-03-2020 00:15,0,0,1,0,0,12.9048299,77.629186
CLPD Suncity Apartments bangalore,28-02-2020 13:30,0,0,0,1,0,12.9048299,77.629186
Bhartiya City 2 bangalore,05-03-2020 12:10,1,0,0,0,0,12.9048311,77.6294089
SGS Silver Oak bangalore,05-03-2020 20:00,0,1,0,0,0,12.9048311,77.6294089
VBC Oracle Heaven bangalore,01-03-2020 22:20,0,0,1,0,0,12.9048311,77.6294089
Global Villas bangalore,28-02-2020 20:30,0,0,1,0,0,12.9050736,77.6294089
Salarpuria Sattva Magnificia bangalore,28-02-2020 11:00,0,0,1,0,0,12.9050736,77.6294089
Prestige Spencer Heights bangalore,05-03-2020 20:00,0,1,0,0,0,12.9050736,77.6294089
Frontier Heights bangalore,03-03-2020 13:40,0,1,0,0,0,12.9050736,77.6294089
Century Ethos bangalore,28-02-2020 14:10,0,0,1,0,0,12.905134,77.6294089
Mahindra Lifespace Windchimes bangalore,01-03-2020 22:30,1,0,0,0,0,12.905134,77.6302934
Sonestaa Meadows bangalore,03-03-2020 11:20,0,1,0,0,0,12.905134,77.6302934
Sobha Royal Pavilion bangalore,05-03-2020 03:30,0,0,1,0,0,12.905134,77.6302934
Trillium Apartment bangalore,07-03-2020 19:55,0,0,0,1,0,12.9054239,77.6302934
Salarpuria Sattva Cadenza bangalore,28-02-2020 10:15,0,1,0,0,0,12.9054239,77.6305949
Patel Smondo 2 bangalore,07-03-2020 23:45,0,1,0,0,0,12.9054239,77.6305949
Cleartile The Rare Earth Plots bangalore,01-03-2020 16:40,1,0,0,0,0,12.9054239,77.6305949
Brigade Northridge Phase II bangalore,7/3/2020 16.42 ,0,0,1,0,0,12.9054239,77.6305949
Artha Reviera bangalore,05-03-2020 00:45,0,0,1,0,0,12.9054239,77.6308584
SJR Hamilton Homes bangalore,07-03-2020 12:50,1,0,0,0,0,12.9054239,77.6308584
Home Town The Address bangalore,01-03-2020 15:30,0,0,0,1,0,12.9054239,77.6308584
